source,symbol,company,isin,industry,desc,announced_at,attachment_text,pdf_url,is_order_win,order_value_inr,counterparty_type,t0,t0_pos
NSE-equities,GPTINFRA,GPT Infraprojects Limited,INE390G01014,,Press Release,2023-10-18 15:46:53,"GPT Infraprojects Limited has informed the Exchange regarding a press release dated October 18, 2023, titled ""GPTINFRA Bags Order Valued at Rs. 739 Crore"".",https://nsearchives.nseindia.com/corporate/GPTINFRA_18102023154653_pressrelease18102023.pdf,True,7390000000.0,unclear,2023-10-19,842
NSE-equities,GPTINFRA,GPT Infraprojects Limited,INE390G01014,,Press Release,2024-01-17 16:27:01,"GPT Infraprojects Limited has informed the Exchange regarding a press release dated January 17, 2024, titled ""GPTINFRA Bags Order Valued at Rs. 267 Crore"".",https://nsearchives.nseindia.com/corporate/GPTINFRA_17012024162701_GILPRESSRELEASE17012024F.pdf,True,2670000000.0,unclear,2024-01-18,905
NSE-equities,GPTINFRA,GPT Infraprojects Limited,INE390G01014,,Bagging/Receiving of orders/contracts,2026-02-17 15:12:04,GPT Infraprojects Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/GPTINFRA_17022026151153_Press_ReleaseintimationContract_win_170226_sgd.pdf,True,,unclear,2026-02-17,1422
NSE-equities,GPTINFRA,GPT Infraprojects Limited,INE390G01014,,Bagging/Receiving of orders/contracts,2026-05-26 16:06:20,GPT Infraprojects Limited has informed the Exchange about Bagging/Receiving of orders/contracts worth Rs. 72 Crore,https://nsearchives.nseindia.com/corporate/GPTINFRA_26052026160604_Press_Release_intimation_Contract_win_260526_SGD.pdf,True,720000000.0,unclear,2026-05-27,1487
NSE-sme,GRAPHISAD,Graphisads Limited,,,Updates,2024-06-13 13:05:43,Graphisads Limited has informed the Exchange regarding ''.Work awarded,https://nsearchives.nseindia.com/corporate/GRAPHISAD_13062024130543_CA_3_GAL.pdf,True,,unclear,2024-06-13,1004
NSE-equities,GRAVITA,Gravita India Limited,INE024L01019,Mining,Press Release,2021-01-05 13:07:57,"Gravita India Limited has informed the Exchange regarding a press release dated January 05, 2021, titled ""Gravita India Ltd. wins major contract from Luminous"".",https://nsearchives.nseindia.com/corporate/GRAVITA_05012021130757_PressRelease.pdf,True,,private,2021-01-05,153
NSE-sme,GRCL,Gayatri Rubbers And Chemicals Limited,,,Awarding of order(s)/contract(s),2026-01-10 11:16:52,Gayatri Rubbers And Chemicals Limited has informed the Exchange about Awarding of order(s)/contract(s),https://nsearchives.nseindia.com/corporate/GRCL_10012026111637_IntimationTender10012026.pdf,True,,unclear,2026-01-12,1397
NSE-sme,GRCL,Gayatri Rubbers And Chemicals Limited,,,Press Release,2026-05-08 20:32:52,"Gayatri Rubbers And Chemicals Limited has informed the Exchange regarding a press release dated May 08, 2026, titled ""Intimation of Purchase Order"".",https://nsearchives.nseindia.com/corporate/GRCL_08052026203153_Gayatri_Rubbers_and_Chemicals_Limited_KSRTC.pdf,True,,unclear,2026-05-11,1475
NSE-sme,GREENLEAF,Greenleaf Envirotech Limited,,,Bagging/Receiving of orders/contracts,2026-03-16 15:29:25,Greenleaf Envirotech Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/GREENLEAF_16032026152244_Intimation_to_SE_related_to_work_order_Signed_GLEL_16_03_2026.pdf,True,,unclear,2026-03-16,1440
NSE-sme,GREENLEAF,Greenleaf Envirotech Limited,,,Bagging/Receiving of orders/contracts,2026-06-20 19:24:59,Greenleaf Envirotech Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/GREENLEAF_20062026192426_Receipt_of_Work_Order-_20062026.pdf,True,,unclear,2026-06-22,1504
NSE-equities,GRINFRA,G R Infraprojects Limited,INE201P01022,,Updates,2021-08-03 18:34:54,"G R Infraprojects Limited has informed the Exchange regarding 'G R Infraprojects Limited has received Letter of Acceptance (LoA) for  Construction of Elevated Structures (Viaduct & stations) of length 7.50Km (approx.) from Gottigere to Swagath Road Cross (Chainage 00.00m to 7501.818m) including Kothnur Depot entry line, Road widening & allied works and 5 Numbers of Metro Stations viz, Gottigere, Hulimavu, IIMB, JP Nagar 4th Phase, Swagath Road Cross in Reach-6 line of Bangalore Metro Rail Project, Phase- 2 (Balance Works). '.",https://nsearchives.nseindia.com/corporate/GRINFRA_03082021183454_LOA.pdf,True,,govt,2021-08-04,296
NSE-equities,GRINFRA,G R Infraprojects Limited,INE201P01022,,Updates,2021-12-14 18:35:10,"G R Infraprojects Limited has informed the Exchange regarding 'We are pleased to inform that the ""GR AMRITSAR BATHINDA HIGHWAY PRIVATE LIMITED"" and ""GR LUDHIANA RUPNAGAR HIGHWAY PRIVATE LIMITED"" wholly owned subsidiaries of the Company have executed the concession agreement with the National Highways Authority of India on 14th December 2021.'.",https://nsearchives.nseindia.com/corporate/GRINFRA_14122021183510_IntimationforexeuctionofConcessionAgreement14122021.pdf,True,,govt,2021-12-15,386
NSE-equities,GRINFRA,G R Infraprojects Limited,INE201P01022,,Awarding orders/contract,2022-03-24 15:25:27,"G R Infraprojects Limited has informed the Exchange that it has received Letter of Award (LoA) for new project ""4-Laning of Ujjain Badnawar Section of NH-752D from km 26.900 to km 96.00 (Length-69.1 km) in the State of Madhya Pradesh on Hybrid Annuity Mode.""",https://nsearchives.nseindia.com/corporate/GRINFRA_24032022152527_Intimation_receipt_of_LoA_24032022.pdf,True,,govt,2022-03-24,454
NSE-equities,GRINFRA,G R Infraprojects Limited,INE201P01022,,Updates,2023-03-28 19:06:41,"G R Infraprojects Limited has informed the Exchange regarding 'G R Infraprojects Limited has received Letter of Acceptance ( LOA ) for a project  Construction of Tunnel work between Km. 153.0 to 180.0 (Adenigarh   Purunakatak) consisting of Tunnel-T4, T5, T6 & T7 (Apx. Length of 7.492 Km) & allied works of Khurda   Bolangir new rail line project in east coast railway .'.",https://nsearchives.nseindia.com/corporate/GRINFRA_28032023190641_IntimationofreceiptofLOA28032023.pdf,True,,govt,2023-03-29,707
NSE-equities,GRINFRA,G R Infraprojects Limited,INE201P01022,,Updates,2023-07-04 14:16:57,G R Infraprojects Limited has informed the Exchange regarding 'Execution of Engineering Procurement and Construction ( EPC ) Agreement with the East Coast Railway.'.,https://nsearchives.nseindia.com/corporate/GRINFRA_04072023141657_IntimationofEPCagreement04072023.pdf,True,,govt,2023-07-04,768
NSE-equities,GRINFRA,G R Infraprojects Limited,INE201P01022,,Updates,2023-10-09 17:55:27,G R Infraprojects Limited has informed the Exchange regarding 'Intimation of execution of Contract Agreement with NHPC Limited'.,https://nsearchives.nseindia.com/corporate/GRINFRA_09102023175527_Signingofcontarctagreementdibang09102023.pdf,True,,govt,2023-10-10,835
NSE-equities,GRINFRA,G R Infraprojects Limited,INE201P01022,,Updates,2024-01-16 17:24:52,"G R Infraprojects Limited has informed the Exchange regarding 'IIntimation of Execution of Concession Agreement by ""GR Kasganj Bypass Private Limited"", wholly owned subsidiary of the Company, with National Highways Authority of India'.",https://nsearchives.nseindia.com/corporate/GRINFRA_16012024172453_IntimationofExecutionofConcessionAgreement_GKBPL.pdf,True,,govt,2024-01-17,904
NSE-equities,GRINFRA,G R Infraprojects Limited,INE201P01022,,Bagging/Receiving of orders/contracts,2026-02-17 14:31:41,G R Infraprojects Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/GRINFRA_17022026143131_LOA17022026.pdf,True,,unclear,2026-02-17,1422
NSE-equities,GRSE,Garden Reach Shipbuilders & Engineers Limited,INE382Z01011,,Updates,2021-01-14 10:44:55,"Garden Reach Shipbuilders & Engineers Limited has informed the Exchange regarding 'Announcement under Regulation 30 of SEBI (LODR) Regulations, 2015   Contract signed with Government of Guyana to build an Ocean-going Passenger and Cargo Vessel for US $ 12.7 million'.",https://nsearchives.nseindia.com/corporate/GRSE_14012021104455_CorpAnn_Contract_signed_with_GovtofGuyana_for_Passenger_and_CargoVessel.pdf,True,,govt,2021-01-14,160
NSE-equities,GRSE,Garden Reach Shipbuilders & Engineers Limited,INE382Z01011,,Updates,2021-07-02 11:23:54,Garden Reach Shipbuilders & Engineers Limited has informed the Exchange regarding 'GRSE awarded contract for construction and delivery of Patrol Boats to Government of Bangladesh  '.,https://nsearchives.nseindia.com/corporate/GRSE_02072021112354_Corporate_Announcement_Export_Order_to_Government_of_Bangladesh.pdf,True,,govt,2021-07-02,274
NSE-equities,GRSE,Garden Reach Shipbuilders & Engineers Limited,INE382Z01011,,Updates,2021-10-07 14:31:21,"Garden Reach Shipbuilders & Engineers Limited has informed the Exchange regarding 'Announcement under Regulation 30 of SEBI (LODR) Regulations, 2015           Concessional Agreement signed with Syama Prasad Mookerjee Port, Kolkata'.",https://nsearchives.nseindia.com/corporate/GRSE_07102021143121_Corporate_Announcement_Concessional_Agreement_signed_with_SMPK.pdf,True,,govt,2021-10-07,340
NSE-equities,GRSE,Garden Reach Shipbuilders & Engineers Limited,INE382Z01011,,Updates,2023-03-31 09:14:12,"Garden Reach Shipbuilders & Engineers Limited has informed the Exchange regarding 'Announcement under Regulation 30 of SEBI (LODR) Regulations, 2015   GRSE awarded Contract for construction of Next Generation Offshore Patrol Vessels'.",https://nsearchives.nseindia.com/corporate/GRSE_31032023091412_Corp_Ann_Contract_signed_for_04_NGOPV_Warships.pdf,True,,govt,2023-03-31,708
NSE-equities,GRSE,Garden Reach Shipbuilders & Engineers Limited,INE382Z01011,,Updates,2024-03-22 16:52:06,"In terms of Regulation 30 and other applicable provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015, as amended (the  SEBI Listing Regulations ), we wish to inform you that the Company has signed a Contract with Ministry of External Affairs (MEA), Govt. of India for short refit of Seychelles Coast Guard Ship Zoroaster, a Fast Patrol Vessel which was constructed and supplied by GRSE to the Government of Seychelles. The total contract value shall be  approx. &#8377;26.45 crore (Excluding Taxes).",https://nsearchives.nseindia.com/corporate/GRSE_22032024165206_GRSE_awarded_Contract_for_Short_Refit_of_FPV_Zoroaster_Reg_30.pdf,True,264500000.0,govt,2024-03-26,951
NSE-equities,GRSE,Garden Reach Shipbuilders & Engineers Limited,INE382Z01011,,Bagging/Receiving of orders/contracts,2026-02-07 16:55:31,"In terms of Regulation 30 and other applicable provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015, we wish to inform you that the Company has signed Contract with Ministry of External Affairs (MEA), Government of India for the 2nd refit of Seychelles Coast Guard Ship PS Zoroaster at a total value of approx. Rs. 33 Crore (excl. GST).The press release in this regard is enclosed.",https://nsearchives.nseindia.com/corporate/GRSE_07022026165428_Corp_Anc_Contract_for_Refit_and_Press_Release.pdf,True,330000000.0,govt,2026-02-09,1416
NSE-sme,GSTL,Globesecure Technologies Limited,,,Updates,2023-08-11 12:54:22,"Globesecure Technologies Limited has informed the Exchange regarding 'In terms of Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, our Company has received Purchase Order from our Company has received Purchase Order worth Rs. 2,28,39,888/- from Multi Commodity Exchange of India Limited for supply, installation and support services of perimeter firewall'.",https://nsearchives.nseindia.com/corporate/GSTL_11082023125422_Reg30.pdf,True,22839888.0,private,2023-08-11,796
NSE-sme,GSTL,Globesecure Technologies Limited,,,Updates,2023-12-05 11:40:02,Globesecure Technologies Limited has informed the Exchange regarding 'Receipt of Work Order from Bharat Sanchar Nigam Limited (BSNL)'.,https://nsearchives.nseindia.com/corporate/GSTL_05122023114002_REG30.pdf,True,,govt,2023-12-05,874
NSE-sme,GSTL,Globesecure Technologies Limited,,,Updates,2024-06-07 17:54:11,Globesecure Technologies Limited has informed the Exchange regarding 'Announcement under Regulation 30 of SEBI  (LODR) Receipt of Work Order'.,https://nsearchives.nseindia.com/corporate/GSTL_07062024175411_Reg_30.pdf,True,,unclear,2024-06-10,1001
NSE-sme,GSTL,Globesecure Technologies Limited,,,Bagging/Receiving of orders/contracts,2026-05-28 15:29:36,Globesecure Technologies Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/GLOBESECURE2021_28052026152923_REG_30_PO.pdf,True,,unclear,2026-05-29,1488
NSE-equities,GULFPETRO,GP Petroleums Limited,INE586G01017,,General Updates,2026-05-05 18:02:19,GP Petroleums Limited has informed the Exchange about Letter of acceptance awarded to its JV Company by Indian Oil Corporation Limited.,https://nsearchives.nseindia.com/corporate/GULFPETRO_05052026180206_IOCLContracttoAmronJVGPPL.pdf,True,,govt,2026-05-06,1472
NSE-equities,GULPOLY,Gulshan Polyols Limited,INE255D01016,,Updates,2021-12-02 18:24:53,"Gulshan Polyols Limited has informed the Exchange regarding participation in a tender floated by Oil Marketing Companies (OMCs) inviting various molasses and grain based distilleries for supplying of Ethanol for the period commencing from 1st December 2021 till 30th November 2022 at their various locations across the country. Accordingly, after the closure of first round of offerings, the existing distillery of Company located at Plot No.9, 10 & 11, Borgaon Industrial Growth Centre, Tehsil Sausar, Distt. Chhindwara-480108, Madhya Pradesh, has been allocated with supply of entire applied quantity of Ethanol, to OMC s.Further, the per litre rate of Ethanol for the year 2021-22, made from Damaged Food Grains has been revised and fixed at Rs. 52.92/- per liter ex plant with an increase of 2.65 % from previous year, the rate for Ethanol made from Surplus Food Grain remains unchanged.The aforesaid disclosure is being done under abundant caution and compliance.''.",https://nsearchives.nseindia.com/corporate/GULPOLY_02122021182453_OMCTENDER.pdf,True,,govt,2021-12-03,378
NSE-equities,GULPOLY,Gulshan Polyols Limited,INE255D01016,,Bagging orders/contract,2022-05-10 18:06:10,"Gulshan Polyols Limited has informed the Exchange in pursuance to Regulation 30 and Part B of Schedule III of the SEBI (Listing Obligations and Disclosure Requirements) Regulation, 2015 read with SEBI Circular No. CIR/CFD/CMD/4/2015 dated September 9, 2015 and any other applicable provisions of the said Regulations, that Company has signed and executed a Contract with Meghna Pulp & Paper Mills Limited, received on May 09, 2022, for supplying of GCC, GCC Coating plant, Vibrator Separating Machine with standard accessories including motor, conveyor, panel etc. and spare parts for GCC & GCC Coated machine to Meghna Pulp & Paper Mills Limited. The details as per the SEBI Circular No. CIR/CFD/CMD/4/2015 dated September 9, 2015 given in the attached file.",https://nsearchives.nseindia.com/corporate/GULPOLY_10052022180608_disclosureunderreg30foracceptingcontractfrommeghnapulp.pdf,True,,private,2022-05-11,485
NSE-equities,GULPOLY,Gulshan Polyols Limited,INE255D01016,,Awarding orders/contract,2022-12-14 18:29:30,"Gulshan Polyols Limited has informed that in terms of Regulation 30 and Part A of Schedule III of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015, read with SEBI Circular No. CIR/CFD/CMD/4/2015 dated September 9, 2015 and any other applicable provisions of the said Regulations, this is to inform you that the Gulshan Polyols Limited (���the Company���) had participated in a tender floated by Oil Marketing Companies (OMCs) inviting various molasses and grain based distilleries for supplying Ethanol till 31/10/2023 at their various locations across the country.After the closure of the Second round of offerings, Gulshan Polyols Limited has been allocated quantity, 22209.2 Kilolitres of Ethanol, from its manufacturing unit at existing 60KLPD Boregaon Plant with an order value of INR 1,37,18,40,356 to be supplied to the Oil Marketing Companies (OMCs). Further, the Company has also bagged an order to supply quantity, 9300 Kilolitres of Ethanol, from upcoming 500 KLPD Ethanol plant at Boregaon (supply tentatively will starts from April 2023 onwards), to Nayara Energy Limited with an order value of INR 54,40,50,000.",https://nsearchives.nseindia.com/corporate/GULPOLY_14122022182930_Intimation_Reg30.pdf,True,1915890356.0,unclear,2022-12-15,635
